idx,db_id,question,gold_query,generated_raw,extracted_sql,score,reason
910,network_1,Show the names of students who have a grade higher than 5 and have at least 2 friends.,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2,SELECT H.name FROM Highschooler H JOIN Friend F ON H.ID = F.student_id WHERE H.grade > 5 GROUP BY H.ID HAVING COUNT(DISTINCT F.friend_id) >= 2,SELECT H.name FROM Highschooler H JOIN Friend F ON H.ID = F.student_id WHERE H.grade > 5 GROUP BY H.ID HAVING COUNT(DISTINCT F.friend_id) >= 2,1.0,Resultados idênticos (ordered=False).
911,network_1,What are the names of high schoolers who have a grade of over 5 and have 2 or more friends?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2,SELECT H.name FROM Highschooler H JOIN Friend F ON H.ID = F.student_id WHERE H.grade > 5 GROUP BY H.ID HAVING COUNT(DISTINCT F.friend_id) >= 2,SELECT H.name FROM Highschooler H JOIN Friend F ON H.ID = F.student_id WHERE H.grade > 5 GROUP BY H.ID HAVING COUNT(DISTINCT F.friend_id) >= 2,1.0,Resultados idênticos (ordered=False).
912,network_1,How many likes does Kyle have?,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",SELECT COUNT(DISTINCT liked_id) FROM Likes WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),SELECT COUNT(DISTINCT liked_id) FROM Likes WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),1.0,Resultados idênticos (ordered=False).
913,network_1,Return the number of likes that the high schooler named Kyle has.,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",SELECT COUNT(DISTINCT liked_id) AS LikeCount FROM Likes WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),SELECT COUNT(DISTINCT liked_id) AS LikeCount FROM Likes WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),1.0,Resultados idênticos (ordered=False).
914,network_1,Find the average grade of all students who have some friends.,SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),SELECT AVG(H.grade) FROM Highschooler H WHERE EXISTS (SELECT 1 FROM Friend F JOIN Highschooler S ON F.student_id = S.ID WHERE F.friend_id = H.ID),SELECT AVG(H.grade) FROM Highschooler H WHERE EXISTS (SELECT 1 FROM Friend F JOIN Highschooler S ON F.student_id = S.ID WHERE F.friend_id = H.ID),0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=1 linhas."
915,network_1,What is the average grade of students who have friends?,SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),SELECT AVG(H.grade) FROM Highschooler H JOIN Highschooler F ON H.ID = F.friend_id WHERE F.student_id IN (SELECT student_id FROM Likes),SELECT AVG(H.grade) FROM Highschooler H JOIN Highschooler F ON H.ID = F.friend_id WHERE F.student_id IN (SELECT student_id FROM Likes),0.0,Falha ao executar a consulta gerada: no such column: F.student_id
916,network_1,Find the minimum grade of students who have no friends.,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),SELECT MIN(H.grade) FROM Highschooler H WHERE H.ID NOT IN (SELECT F.student_id FROM Friend F),SELECT MIN(H.grade) FROM Highschooler H WHERE H.ID NOT IN (SELECT F.student_id FROM Friend F),1.0,Resultados idênticos (ordered=False).
917,network_1,What is the lowest grade of students who do not have any friends?,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),SELECT MIN(H.grade) FROM Highschooler H WHERE H.ID NOT IN (SELECT F.student_id FROM Friend F),SELECT MIN(H.grade) FROM Highschooler H WHERE H.ID NOT IN (SELECT F.student_id FROM Friend F),1.0,Resultados idênticos (ordered=False).
918,dog_kennels,Which states have both owners and professionals living there?,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals,SELECT DISTINCT T1.state FROM Owners AS T1 JOIN Professionals AS T2 ON T1.owner_id = T2.professional_id WHERE T1.state IS NOT NULL,SELECT DISTINCT T1.state FROM Owners AS T1 JOIN Professionals AS T2 ON T1.owner_id = T2.professional_id WHERE T1.state IS NOT NULL,0.0,"Resultados divergentes (ordered=False). gold=3 linhas, pred=14 linhas."
919,dog_kennels,Find the states where both owners and professionals live.,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals,SELECT DISTINCT T2.state FROM Owners AS T1 JOIN Professionals AS T2 ON T1.email_address = T2.email_address WHERE T2.state IS NOT NULL,SELECT DISTINCT T2.state FROM Owners AS T1 JOIN Professionals AS T2 ON T1.email_address = T2.email_address WHERE T2.state IS NOT NULL,0.0,"Resultados divergentes (ordered=False). gold=3 linhas, pred=0 linhas."
920,dog_kennels,What is the average age of the dogs who have gone through any treatments?,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments ),SELECT AVG(age) FROM Dogs WHERE dog_id IN (SELECT dog_id FROM Treatments),SELECT AVG(age) FROM Dogs WHERE dog_id IN (SELECT dog_id FROM Treatments),1.0,Resultados idênticos (ordered=False).
921,dog_kennels,Find the average age of the dogs who went through treatments.,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments ),SELECT AVG(D.age) FROM Dogs AS D JOIN Treatments AS T ON D.dog_id = T.dog_id WHERE T.treatment_id IS NOT NULL,SELECT AVG(D.age) FROM Dogs AS D JOIN Treatments AS T ON D.dog_id = T.dog_id WHERE T.treatment_id IS NOT NULL,0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=1 linhas."
922,dog_kennels,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.","SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2","SELECT T3.professional_id ,  T3.last_name ,  T3.cell_number FROM Treatments AS T1 JOIN Professionals AS T3 ON T1.professional_id = T3.professional_id WHERE T3.state IN ('IN') OR T1.professional_id IN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(treatment_id) > 2) GROUP BY T3.professional_id ,  T3.last_name ,  T3.cell_number","SELECT T3.professional_id ,  T3.last_name ,  T3.cell_number FROM Treatments AS T1 JOIN Professionals AS T3 ON T1.professional_id = T3.professional_id WHERE T3.state IN ('IN') OR T1.professional_id IN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(treatment_id) > 2) GROUP BY T3.professional_id ,  T3.last_name ,  T3.cell_number",0.0,"Resultados divergentes (ordered=False). gold=3 linhas, pred=1 linhas."
923,dog_kennels,"Find the id, last name and cell phone of the professionals who live in the state of Indiana or have performed more than two treatments.","SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2","SELECT P.professional_id, P.last_name, P.cell_number FROM Professionals AS P JOIN Treatments AS T ON P.professional_id = T.professional_id WHERE P.state IN ('IN', 'IN') GROUP BY P.professional_id HAVING COUNT(T.treatment_id) > 2","SELECT P.professional_id, P.last_name, P.cell_number FROM Professionals AS P JOIN Treatments AS T ON P.professional_id = T.professional_id WHERE P.state IN ('IN', 'IN') GROUP BY P.professional_id HAVING COUNT(T.treatment_id) > 2",0.0,"Resultados divergentes (ordered=False). gold=3 linhas, pred=0 linhas."
924,dog_kennels,Which dogs have not cost their owner more than 1000 for treatment ? List the dog names .,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 ),SELECT T1.name FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id = T2.dog_id WHERE T2.cost_of_treatment <= 1000,SELECT T1.name FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id = T2.dog_id WHERE T2.cost_of_treatment <= 1000,0.0,"Resultados divergentes (ordered=False). gold=12 linhas, pred=15 linhas."
925,dog_kennels,What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 ),SELECT DISTINCT T1.name FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id = T2.dog_id WHERE T2.cost_of_treatment <= 1000 AND T1.owner_id IN (SELECT owner_id FROM Owners WHERE owner_id NOT IN (SELECT owner_id FROM Treatments WHERE cost_of_treatment > 1000)),SELECT DISTINCT T1.name FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id = T2.dog_id WHERE T2.cost_of_treatment <= 1000 AND T1.owner_id IN (SELECT owner_id FROM Owners WHERE owner_id NOT IN (SELECT owner_id FROM Treatments WHERE cost_of_treatment > 1000)),0.0,"Resultados divergentes (ordered=False). gold=12 linhas, pred=9 linhas."
926,dog_kennels,Which first names are used for professionals or owners but are not used as dog names?,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs,"SELECT DISTINCT T1.first_name FROM Owners AS T1 
EXCEPT 
SELECT DISTINCT T2.name FROM Dogs AS T2","SELECT DISTINCT T1.first_name FROM Owners AS T1 
EXCEPT 
SELECT DISTINCT T2.name FROM Dogs AS T2",0.0,"Resultados divergentes (ordered=False). gold=30 linhas, pred=15 linhas."
927,dog_kennels,Find the first names that are used for professionals or owners but are not used as dog names.,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs,"SELECT DISTINCT first_name FROM Owners 
UNION
SELECT DISTINCT first_name FROM Professionals 
EXCEPT
SELECT DISTINCT name FROM Dogs","SELECT DISTINCT first_name FROM Owners 
UNION
SELECT DISTINCT first_name FROM Professionals 
EXCEPT
SELECT DISTINCT name FROM Dogs",1.0,Resultados idênticos (ordered=False).
928,dog_kennels,"Which professional did not operate any treatment on dogs? List the professional's id, role and email.","SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id","SELECT T3.professional_id , T3.first_name , T3.last_name , T3.email_address FROM Professionals AS T3 LEFT JOIN Treatments AS T1 ON T3.professional_id = T1.professional_id LEFT JOIN Dogs AS T2 ON T1.dog_id = T2.dog_id WHERE T1.professional_id IS NULL","SELECT T3.professional_id , T3.first_name , T3.last_name , T3.email_address FROM Professionals AS T3 LEFT JOIN Treatments AS T1 ON T3.professional_id = T1.professional_id LEFT JOIN Dogs AS T2 ON T1.dog_id = T2.dog_id WHERE T1.professional_id IS NULL",0.0,"Resultados divergentes (ordered=False). gold=7 linhas, pred=7 linhas."
929,dog_kennels,"Give me the id, role and email of the professionals who did not perform any treatment on dogs.","SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id","SELECT professional_id, first_name, last_name, email_address FROM Professionals WHERE professional_id NOT IN (SELECT DISTINCT professional_id FROM Treatments)","SELECT professional_id, first_name, last_name, email_address FROM Professionals WHERE professional_id NOT IN (SELECT DISTINCT professional_id FROM Treatments)",0.0,"Resultados divergentes (ordered=False). gold=7 linhas, pred=7 linhas."
930,dog_kennels,"Which owner owns the most dogs? List the owner id, first name and last name.","SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","SELECT T3.owner_id, T3.first_name, T3.last_name FROM Treatments AS T1 JOIN Dogs AS T2 ON T1.dog_id = T2.dog_id JOIN Owners AS T3 ON T2.owner_id = T3.owner_id GROUP BY T3.owner_id ORDER BY COUNT(T2.dog_id) DESC LIMIT 1","SELECT T3.owner_id, T3.first_name, T3.last_name FROM Treatments AS T1 JOIN Dogs AS T2 ON T1.dog_id = T2.dog_id JOIN Owners AS T3 ON T2.owner_id = T3.owner_id GROUP BY T3.owner_id ORDER BY COUNT(T2.dog_id) DESC LIMIT 1",1.0,Resultados idênticos (ordered=True).
931,dog_kennels,"Return the owner id, first name and last name of the owner who has the most dogs.","SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","SELECT T3.owner_id, T3.first_name, T3.last_name FROM Dogs AS T1 JOIN Owners AS T3 ON T1.owner_id = T3.owner_id GROUP BY T3.owner_id ORDER BY COUNT(T1.dog_id) DESC LIMIT 1","SELECT T3.owner_id, T3.first_name, T3.last_name FROM Dogs AS T1 JOIN Owners AS T3 ON T1.owner_id = T3.owner_id GROUP BY T3.owner_id ORDER BY COUNT(T1.dog_id) DESC LIMIT 1",1.0,Resultados idênticos (ordered=True).
932,dog_kennels,"Which professionals have done at least two treatments? List the professional's id, role, and first name.","SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2","SELECT T3.professional_id, T3.role_code, T3.first_name FROM Treatments AS T1 JOIN Professionals AS T3 ON T1.professional_id = T3.professional_id GROUP BY T1.professional_id HAVING COUNT(T1.treatment_id) >= 2","SELECT T3.professional_id, T3.role_code, T3.first_name FROM Treatments AS T1 JOIN Professionals AS T3 ON T1.professional_id = T3.professional_id GROUP BY T1.professional_id HAVING COUNT(T1.treatment_id) >= 2",1.0,Resultados idênticos (ordered=False).
933,dog_kennels,"What are the id, role, and first name of the professionals who have performed two or more treatments?","SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2","SELECT T3.professional_id , T3.first_name , T3.role_code FROM Treatments AS T1 JOIN Professionals AS T3 ON T1.professional_id = T3.professional_id GROUP BY T1.professional_id HAVING COUNT(T1.treatment_id) >= 2","SELECT T3.professional_id , T3.first_name , T3.role_code FROM Treatments AS T1 JOIN Professionals AS T3 ON T1.professional_id = T3.professional_id GROUP BY T1.professional_id HAVING COUNT(T1.treatment_id) >= 2",0.0,"Resultados divergentes (ordered=False). gold=6 linhas, pred=6 linhas."
934,dog_kennels,What is the name of the breed with the most dogs?,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1,SELECT B.breed_name FROM Breeds B JOIN Dogs D ON B.breed_code = D.breed_code GROUP BY B.breed_name ORDER BY COUNT(D.dog_id) DESC LIMIT 1,SELECT B.breed_name FROM Breeds B JOIN Dogs D ON B.breed_code = D.breed_code GROUP BY B.breed_name ORDER BY COUNT(D.dog_id) DESC LIMIT 1,1.0,Resultados idênticos (ordered=True).
935,dog_kennels,Which breed do the most dogs have? Give me the breed name.,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code = T2.breed_code GROUP BY T1.breed_name ORDER BY COUNT(T2.dog_id) DESC LIMIT 1,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code = T2.breed_code GROUP BY T1.breed_name ORDER BY COUNT(T2.dog_id) DESC LIMIT 1,1.0,Resultados idênticos (ordered=True).
936,dog_kennels,Which owner has paid for the most treatments on his or her dogs? List the owner id and last name.,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","SELECT T3.owner_id, T3.last_name FROM Treatments AS T1 JOIN Dogs AS T2 ON T1.dog_id = T2.dog_id JOIN Owners AS T3 ON T2.owner_id = T3.owner_id GROUP BY T3.owner_id, T3.last_name ORDER BY COUNT(*) DESC LIMIT 1","SELECT T3.owner_id, T3.last_name FROM Treatments AS T1 JOIN Dogs AS T2 ON T1.dog_id = T2.dog_id JOIN Owners AS T3 ON T2.owner_id = T3.owner_id GROUP BY T3.owner_id, T3.last_name ORDER BY COUNT(*) DESC LIMIT 1",1.0,Resultados idênticos (ordered=True).
937,dog_kennels,Tell me the owner id and last name of the owner who spent the most on treatments of his or her dogs.,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","SELECT T3.owner_id, T3.last_name FROM Treatments AS T1 JOIN Dogs AS T2 ON T1.dog_id = T2.dog_id AND T2.owner_id = T1.professional_id JOIN Owners AS T3 ON T3.owner_id = T2.owner_id GROUP BY T3.owner_id, T3.last_name ORDER BY SUM(T1.cost_of_treatment) DESC LIMIT 1","SELECT T3.owner_id, T3.last_name FROM Treatments AS T1 JOIN Dogs AS T2 ON T1.dog_id = T2.dog_id AND T2.owner_id = T1.professional_id JOIN Owners AS T3 ON T3.owner_id = T2.owner_id GROUP BY T3.owner_id, T3.last_name ORDER BY SUM(T1.cost_of_treatment) DESC LIMIT 1",0.0,"Resultados divergentes (ordered=True). gold=1 linhas, pred=0 linhas."
938,dog_kennels,What is the description of the treatment type that costs the least money in total?,SELECT T1.treatment_type_description FROM Treatment_types AS T1 JOIN Treatments AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code GROUP BY T1.treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1,"SELECT TT.treatment_type_description FROM Treatment_Types TT 
JOIN (SELECT treatment_type_code, MIN(cost_of_treatment) as min_cost 
      FROM Treatments GROUP BY treatment_type_code) T 
ON TT.treatment_type_code = T.treatment_type_code 
WHERE TT.treatment_type_code = T.treatment_type_code ORDER BY T.min_cost ASC LIMIT 1","SELECT TT.treatment_type_description FROM Treatment_Types TT 
JOIN (SELECT treatment_type_code, MIN(cost_of_treatment) as min_cost 
      FROM Treatments GROUP BY treatment_type_code) T 
ON TT.treatment_type_code = T.treatment_type_code 
WHERE TT.treatment_type_code = T.treatment_type_code ORDER BY T.min_cost ASC LIMIT 1",1.0,Resultados idênticos (ordered=True).
